"Plot Title: 2373796"
"#","Date Time, GMT-07:00","Temp, C","RH, %","Batt, V","Coupler Detached","Bad Battery","Good Battery","Coupler Attached","Stopped","End Of File"
162,08/28/10 08:15:49 PM,14.984,49.941,3.40,,,,,,
163,08/28/10 08:45:49 PM,14.505,54.078,3.40,,,,,,
164,08/28/10 09:15:49 PM,13.329,60.419,3.40,,,,,,
165,08/28/10 09:45:49 PM,12.195,65.331,3.40,,,,,,
166,08/28/10 10:15:49 PM,11.346,68.374,3.40,,,,,,
167,08/28/10 10:45:49 PM,10.663,72.155,3.38,,,,,,
168,08/28/10 11:15:49 PM,10.149,74.538,3.38,,,,,,
169,08/28/10 11:45:49 PM,9.805,77.638,3.38,,,,,,
170,08/29/10 12:15:49 AM,9.336,79.254,3.38,,,,,,
171,08/29/10 12:45:49 AM,8.941,80.412,3.38,,,,,,
172,08/29/10 01:15:49 AM,8.543,83.160,3.38,,,,,,
173,08/29/10 01:45:49 AM,8.170,83.711,3.38,,,,,,
174,08/29/10 02:15:49 AM,7.895,85.387,3.38,,,,,,
175,08/29/10 02:45:49 AM,7.695,85.444,3.38,,,,,,
176,08/29/10 03:15:49 AM,7.268,87.090,3.38,,,,,,
177,08/29/10 03:45:49 AM,6.940,89.204,3.38,,,,,,
178,08/29/10 04:15:49 AM,6.864,88.233,3.38,,,,,,
179,08/29/10 04:45:49 AM,6.408,90.018,3.38,,,,,,
180,08/29/10 05:15:49 AM,6.128,91.370,3.38,,,,,,
181,08/29/10 05:45:49 AM,6.026,90.506,3.38,,,,,,
182,08/29/10 06:15:49 AM,5.642,92.730,3.36,,,,,,
183,08/29/10 06:45:49 AM,5.437,92.927,3.36,,,,,,
184,08/29/10 07:15:49 AM,5.411,93.070,3.36,,,,,,
185,08/29/10 07:45:49 AM,5.385,93.014,3.36,,,,,,
186,08/29/10 08:15:49 AM,5.898,94.049,3.36,,,,,,
187,08/29/10 08:45:49 AM,7.217,93.898,3.38,,,,,,
188,08/29/10 09:15:49 AM,9.040,90.555,3.38,,,,,,
189,08/29/10 09:45:49 AM,11.248,81.547,3.38,,,,,,
190,08/29/10 10:15:49 AM,13.353,71.037,3.40,,,,,,
191,08/29/10 10:45:49 AM,15.533,55.203,3.40,,,,,,
192,08/29/10 11:15:49 AM,16.796,55.360,3.41,,,,,,
193,08/29/10 11:45:49 AM,17.605,53.453,3.41,,,,,,
194,08/29/10 12:15:49 PM,18.105,52.040,3.41,,,,,,
195,08/29/10 12:45:49 PM,18.580,50.738,3.41,,,,,,
196,08/29/10 01:15:49 PM,18.842,49.992,3.41,,,,,,
197,08/29/10 01:45:49 PM,18.866,54.590,3.43,,,,,,
198,08/29/10 02:15:49 PM,19.080,52.828,3.43,,,,,,
199,08/29/10 02:45:49 PM,20.246,48.480,3.43,,,,,,
200,08/29/10 03:15:49 PM,20.388,46.884,3.43,,,,,,
201,08/29/10 03:45:49 PM,21.032,45.243,3.43,,,,,,
202,08/29/10 04:15:49 PM,19.508,47.469,3.43,,,,,,
203,08/29/10 04:45:49 PM,19.294,46.430,3.43,,,,,,
204,08/29/10 05:15:49 PM,19.436,47.144,3.43,,,,,,
205,08/29/10 05:45:49 PM,19.318,42.094,3.43,,,,,,
206,08/29/10 06:15:49 PM,18.675,37.403,3.43,,,,,,
207,08/29/10 06:45:49 PM,17.391,37.855,3.41,,,,,,
208,08/29/10 07:15:49 PM,16.201,41.071,3.41,,,,,,
209,08/29/10 07:45:49 PM,15.008,48.114,3.41,,,,,,
210,08/29/10 08:15:49 PM,14.026,53.704,3.40,,,,,,
211,08/29/10 08:45:49 PM,13.305,57.373,3.40,,,,,,
212,08/29/10 09:15:49 PM,12.485,60.695,3.40,,,,,,
213,08/29/10 09:45:49 PM,12.582,65.864,3.40,,,,,,
214,08/29/10 10:15:49 PM,11.904,65.685,3.40,,,,,,
215,08/29/10 10:45:49 PM,11.127,69.957,3.40,,,,,,
216,08/29/10 11:15:49 PM,10.247,73.501,3.40,,,,,,
217,08/29/10 11:45:49 PM,9.583,75.695,3.40,,,,,,
218,08/30/10 12:15:49 AM,9.040,77.065,3.40,,,,,,
219,08/30/10 12:45:49 AM,8.643,79.049,3.40,,,,,,
220,08/30/10 01:15:49 AM,8.295,80.161,3.38,,,,,,
221,08/30/10 01:45:49 AM,8.120,81.142,3.38,,,,,,
222,08/30/10 02:15:49 AM,7.770,82.663,3.38,,,,,,
223,08/30/10 02:45:49 AM,7.569,82.856,3.38,,,,,,
224,08/30/10 03:15:49 AM,7.318,84.304,3.38,,,,,,
225,08/30/10 03:45:49 AM,6.864,85.769,3.38,,,,,,
226,08/30/10 04:15:49 AM,7.015,84.863,3.38,,,,,,
227,08/30/10 04:45:49 AM,6.661,85.851,3.38,,,,,,
228,08/30/10 05:15:49 AM,6.306,86.934,3.38,,,,,,
229,08/30/10 05:45:49 AM,6.408,86.803,3.38,,,,,,
230,08/30/10 06:15:49 AM,6.026,88.103,3.38,,,,,,
231,08/30/10 06:45:49 AM,5.770,88.553,3.38,,,,,,
232,08/30/10 07:15:49 AM,5.796,88.508,3.38,,,,,,
233,08/30/10 07:45:49 AM,5.745,89.722,3.38,,,,,,
234,08/30/10 08:15:49 AM,6.636,87.919,3.38,,,,,,
235,08/30/10 08:45:49 AM,7.895,85.911,3.38,,,,,,
236,08/30/10 09:15:49 AM,9.706,78.546,3.40,,,,,,
237,08/30/10 09:45:49 AM,11.807,72.183,3.40,,,,,,
238,08/30/10 10:15:49 AM,14.218,70.374,3.40,,,,,,
239,08/30/10 10:45:49 AM,15.891,67.417,3.41,,,,,,
240,08/30/10 11:15:49 AM,16.868,67.886,3.41,,,,,,
241,08/30/10 11:45:49 AM,17.510,64.943,3.43,,,,,,
242,08/30/10 12:15:49 PM,17.605,62.463,3.43,,,,,,
243,08/30/10 12:45:49 PM,18.461,61.526,3.43,,,,,,
244,08/30/10 01:15:49 PM,18.652,61.136,3.43,,,,,,
245,08/30/10 01:45:49 PM,19.103,61.992,3.43,,,,,,
246,08/30/10 02:15:49 PM,19.603,60.686,3.43,,,,,,
247,08/30/10 02:45:49 PM,19.817,61.929,3.45,,,,,,
248,08/30/10 03:15:49 PM,20.174,62.349,3.45,,,,,,
249,08/30/10 03:45:49 PM,21.748,58.097,3.45,,,,,,
250,08/30/10 04:15:49 PM,19.627,65.280,3.45,,,,,,
251,08/30/10 04:45:49 PM,19.151,67.506,3.45,,,,,,
252,08/30/10 05:15:49 PM,19.080,67.081,3.43,,,,,,
253,08/30/10 05:45:49 PM,18.652,69.790,3.43,,,,,,
254,08/30/10 06:15:49 PM,18.414,70.125,3.43,,,,,,
255,08/30/10 06:45:49 PM,17.510,73.073,3.43,,,,,,
256,08/30/10 07:15:49 PM,16.201,78.303,3.43,,,,,,
257,08/30/10 07:45:49 PM,15.461,81.721,3.41,,,,,,
258,08/30/10 08:15:49 PM,14.697,84.686,3.41,,,,,,
259,08/30/10 08:45:49 PM,14.026,86.683,3.41,,,,,,
260,08/30/10 09:15:49 PM,13.473,88.520,3.41,,,,,,
261,08/30/10 09:45:49 PM,12.968,88.714,3.41,,,,,,
262,08/30/10 10:15:49 PM,12.485,91.061,3.40,,,,,,
263,08/30/10 10:45:49 PM,12.074,91.555,3.40,,,,,,
264,08/30/10 11:15:49 PM,11.734,91.703,3.40,,,,,,
265,08/30/10 11:45:49 PM,11.321,93.195,3.40,,,,,,
266,08/31/10 12:15:49 AM,11.005,93.165,3.40,,,,,,
267,08/31/10 12:45:49 AM,10.736,94.881,3.40,,,,,,
268,08/31/10 01:15:49 AM,10.369,94.783,3.40,,,,,,
269,08/31/10 01:45:49 AM,10.051,94.090,3.40,,,,,,
270,08/31/10 02:15:49 AM,10.149,96.366,3.40,,,,,,
271,08/31/10 02:45:49 AM,10.810,95.585,3.40,,,,,,
272,08/31/10 03:15:49 AM,10.834,94.500,3.40,,,,,,
273,08/31/10 03:45:49 AM,10.785,94.944,3.40,,,,,,
274,08/31/10 04:15:49 AM,10.638,97.026,3.40,,,,,,
275,08/31/10 04:45:49 AM,10.565,96.453,3.40,,,,,,
276,08/31/10 05:15:49 AM,10.247,95.813,3.40,,,,,,
277,08/31/10 05:45:49 AM,10.075,96.472,3.40,,,,,,
278,08/31/10 06:15:49 AM,9.854,95.708,3.40,,,,,,
279,08/31/10 06:45:49 AM,9.460,96.155,3.40,,,,,,
280,08/31/10 07:15:49 AM,9.064,95.345,3.38,,,,,,
281,08/31/10 07:45:49 AM,9.188,95.429,3.40,,,,,,
282,08/31/10 08:15:49 AM,9.706,95.542,3.40,,,,,,
283,08/31/10 08:45:49 AM,11.005,97.778,3.40,,,,,,
284,08/31/10 09:15:49 AM,12.340,93.202,3.40,,,,,,
285,08/31/10 09:45:49 AM,13.834,88.608,3.41,,,,,,
286,08/31/10 10:15:49 AM,16.034,79.495,3.41,,,,,,
287,08/31/10 10:45:49 AM,17.819,73.392,3.43,,,,,,
288,08/31/10 11:15:49 AM,19.793,51.683,3.43,,,,,,
289,08/31/10 11:45:49 AM,21.413,43.589,3.45,,,,,,
290,08/31/10 12:15:49 PM,22.609,39.050,3.45,,,,,,
291,08/31/10 12:45:49 PM,23.352,48.849,3.47,,,,,,
292,08/31/10 01:15:49 PM,23.930,49.242,3.47,,,,,,
293,08/31/10 01:45:49 PM,24.508,41.477,3.47,,,,,,
294,08/31/10 02:15:49 PM,24.677,38.971,3.47,,,,,,
295,08/31/10 02:45:49 PM,25.525,35.146,3.49,,,,,,
296,08/31/10 03:15:49 PM,26.598,34.946,3.49,,,,,,
297,08/31/10 03:45:49 PM,27.702,31.136,3.51,,,,,,
298,08/31/10 04:15:49 PM,25.939,31.998,3.49,,,,,,
299,08/31/10 04:45:49 PM,25.841,28.129,3.49,,,,,,
300,08/31/10 05:15:49 PM,25.817,30.435,3.49,,,,,,
301,08/31/10 05:45:49 PM,25.477,33.302,3.49,,,,,,
302,08/31/10 06:15:49 PM,24.774,37.959,3.47,,,,,,
303,08/31/10 06:45:49 PM,23.905,39.514,3.47,,,,,,
304,08/31/10 07:15:49 PM,22.848,42.333,3.47,,,,,,
305,08/31/10 07:45:49 PM,21.509,48.580,3.45,,,,,,
306,08/31/10 08:15:49 PM,20.936,47.556,3.45,,,,,,
307,08/31/10 08:45:49 PM,19.793,50.558,3.43,,,,,,
308,08/31/10 09:15:49 PM,18.675,56.190,3.43,,,,,,
309,08/31/10 09:45:49 PM,17.320,62.117,3.43,,,,,,
310,08/31/10 10:15:49 PM,16.892,61.956,3.41,,,,,,
311,08/31/10 10:45:49 PM,16.558,63.477,3.41,,,,,,
312,08/31/10 11:15:49 PM,16.368,63.800,3.41,,,,,,
313,08/31/10 11:45:49 PM,15.605,66.344,3.41,,,,,,
314,09/01/10 12:15:49 AM,15.366,67.206,3.41,,,,,,
315,09/01/10 12:45:49 AM,15.318,67.430,3.41,,,,,,
316,09/01/10 01:15:49 AM,14.816,69.711,3.41,,,,,,
317,09/01/10 01:45:49 AM,14.577,70.671,3.41,,,,,,
318,09/01/10 02:15:49 AM,13.666,73.962,3.40,,,,,,
319,09/01/10 02:45:49 AM,13.209,76.114,3.40,,,,,,
320,09/01/10 03:15:49 AM,13.353,75.640,3.40,,,,,,
321,09/01/10 03:45:49 AM,12.944,76.672,3.40,,,,,,
322,09/01/10 04:15:49 AM,12.799,77.058,3.40,,,,,,
323,09/01/10 04:45:49 AM,12.268,79.757,3.40,,,,,,
324,09/01/10 05:15:49 AM,11.953,80.372,3.40,,,,,,
325,09/01/10 05:45:49 AM,11.613,81.764,3.40,,,,,,
326,09/01/10 06:15:49 AM,11.127,83.970,3.40,,,,,,
327,09/01/10 06:45:49 AM,11.248,84.158,3.40,,,,,,
328,09/01/10 07:15:49 AM,11.540,81.992,3.40,,,,,,
329,09/01/10 07:45:49 AM,11.224,83.885,3.40,,,,,,
330,09/01/10 08:15:49 AM,12.268,81.640,3.40,,,,,,
331,09/01/10 08:45:49 AM,14.433,73.607,3.41,,,,,,
332,09/01/10 09:15:49 AM,16.915,65.076,3.41,,,,,,
333,09/01/10 09:45:49 AM,18.224,64.147,3.41,,,,,,
334,09/01/10 10:15:49 AM,20.484,53.647,3.43,,,,,,
335,09/01/10 10:45:49 AM,22.178,47.776,3.45,,,,,,
336,09/01/10 11:15:49 AM,23.809,42.993,3.45,,,,,,
337,09/01/10 11:45:49 AM,25.355,37.191,3.47,,,,,,
338,09/01/10 12:15:49 PM,26.573,33.938,3.47,,,,,,
339,09/01/10 12:45:49 PM,27.431,32.838,3.49,,,,,,
340,09/01/10 01:15:49 PM,28.369,31.566,3.49,,,,,,
341,09/01/10 01:45:49 PM,29.140,29.962,3.49,,,,,,
342,09/01/10 02:15:49 PM,29.490,34.341,3.51,,,,,,
343,09/01/10 02:45:49 PM,29.941,33.536,3.51,,,,,,
344,09/01/10 03:15:49 PM,31.331,32.128,3.51,,,,,,
345,09/01/10 03:45:49 PM,31.996,30.883,3.51,,,,,,
346,09/01/10 04:15:49 PM,30.142,33.249,3.51,,,,,,
347,09/01/10 04:45:49 PM,29.740,35.647,3.49,,,,,,
348,09/01/10 05:15:49 PM,29.190,37.941,3.49,,,,,,
349,09/01/10 05:45:49 PM,28.816,39.336,3.49,,,,,,
350,09/01/10 06:15:49 PM,28.171,41.585,3.49,,,,,,
351,09/01/10 06:45:49 PM,27.136,45.233,3.47,,,,,,
352,09/01/10 07:15:49 PM,25.307,50.919,3.47,,,,,,
353,09/01/10 07:45:49 PM,24.002,55.462,3.45,,,,,,
354,09/01/10 08:15:49 PM,22.944,57.818,3.45,,,,,,
355,09/01/10 08:45:49 PM,21.557,62.850,3.43,,,,,,
356,09/01/10 09:15:49 PM,20.746,65.415,3.43,,,,,,
357,09/01/10 09:45:49 PM,19.960,68.448,3.43,,,,,,
358,09/01/10 10:15:49 PM,19.294,70.727,3.41,,,,,,
359,09/01/10 10:45:49 PM,18.675,72.840,3.41,,,,,,
360,09/01/10 11:15:49 PM,18.105,74.594,3.41,,,,,,
361,09/01/10 11:45:49 PM,17.534,76.555,3.41,,,,,,
362,09/02/10 12:15:49 AM,17.130,77.713,3.41,,,,,,
363,09/02/10 12:45:49 AM,16.606,80.008,3.41,,,,,,
364,09/02/10 01:15:49 AM,16.368,80.456,3.41,,,,,,
365,09/02/10 01:45:49 AM,16.106,80.510,3.41,,,,,,
366,09/02/10 02:15:49 AM,15.915,81.739,3.41,,,,,,
367,09/02/10 02:45:49 AM,15.581,81.968,3.41,,,,,,
368,09/02/10 03:15:49 AM,15.438,83.060,3.41,,,,,,
369,09/02/10 03:45:49 AM,15.103,83.612,3.41,,,,,,
370,09/02/10 04:15:49 AM,14.768,83.481,3.40,,,,,,
371,09/02/10 04:45:49 AM,14.266,85.504,3.40,,,,,,
372,09/02/10 05:15:49 AM,14.218,85.655,3.40,,,,,,
373,09/02/10 05:45:49 AM,14.074,86.265,3.40,,,,,,
374,09/02/10 06:15:49 AM,13.882,86.193,3.40,,,,,,
375,09/02/10 06:45:49 AM,13.690,86.630,3.40,,,,,,
376,09/02/10 07:15:49 AM,13.690,86.335,3.40,,,,,,
377,09/02/10 07:45:49 AM,13.618,85.997,3.40,,,,,,
378,09/02/10 08:15:49 AM,14.314,88.379,3.41,,,,,,
379,09/02/10 08:45:49 AM,15.461,85.513,3.41,,,,,,
380,09/02/10 09:15:49 AM,16.987,80.869,3.41,,,,,,
381,09/02/10 09:45:49 AM,19.127,74.655,3.41,,,,,,
382,09/02/10 10:15:49 AM,21.342,66.771,3.43,,,,,,
383,09/02/10 10:45:49 AM,23.833,59.465,3.45,,,,,,
384,09/02/10 11:15:49 AM,25.987,49.478,3.47,,,,,,
385,09/02/10 11:45:49 AM,28.245,40.900,3.47,,,,,,
386,09/02/10 12:15:49 PM,29.439,38.100,3.49,,,,,,
387,09/02/10 12:45:49 PM,30.066,36.183,3.49,,,,,,
388,09/02/10 01:15:49 PM,30.293,35.564,3.49,,,,,,
389,09/02/10 01:45:49 PM,29.790,36.324,3.49,,,,,,
390,09/02/10 02:15:49 PM,29.690,34.698,3.49,,,,,,
391,09/02/10 02:45:49 PM,29.991,31.228,3.49,,,,,,
392,09/02/10 03:15:49 PM,29.890,28.927,3.49,,,,,,
393,09/02/10 03:45:49 PM,30.900,27.559,3.49,,,,,,
394,09/02/10 04:15:49 PM,29.090,29.274,3.49,,,,,,
