"Plot Title: HydroWatch_10042563"
"#","Date Time, GMT-08:00","Temp, C","RH, %","Batt, V","Coupler Detached","End Of File"
46,02/04/12 08:15:00 AM,17.986,57.551,3.51,,
47,02/04/12 08:30:00 AM,17.962,57.030,3.51,,
48,02/04/12 08:45:00 AM,17.938,56.752,3.51,,
49,02/04/12 09:00:00 AM,17.938,56.691,3.51,,
50,02/04/12 09:15:00 AM,17.891,56.897,3.51,,
51,02/04/12 09:30:00 AM,17.962,57.547,3.51,,
52,02/04/12 09:45:00 AM,18.271,58.597,3.51,,
53,02/04/12 10:00:00 AM,18.747,59.066,3.51,,
54,02/04/12 10:15:00 AM,18.604,58.558,3.51,,
55,02/04/12 10:30:00 AM,18.628,58.683,3.51,,
56,02/04/12 10:45:00 AM,18.652,58.869,3.51,,
57,02/04/12 11:00:00 AM,18.652,59.112,3.51,,
58,02/04/12 11:15:00 AM,18.652,59.294,3.51,,
59,02/04/12 11:30:00 AM,18.771,59.312,3.51,,
60,02/04/12 11:45:00 AM,18.937,59.430,3.51,,
61,02/04/12 12:00:00 PM,19.008,59.350,3.51,,
62,02/04/12 12:15:00 PM,19.080,59.392,3.51,,
63,02/04/12 12:30:00 PM,19.127,59.308,3.51,,
64,02/04/12 12:45:00 PM,19.151,59.221,3.51,,
65,02/04/12 01:00:00 PM,19.080,59.088,3.51,,
66,02/04/12 01:15:00 PM,19.056,59.084,3.51,,
67,02/04/12 01:30:00 PM,19.056,59.145,3.51,,
68,02/04/12 01:45:00 PM,19.080,59.301,3.51,,
69,02/04/12 02:00:00 PM,19.103,59.456,3.51,,
70,02/04/12 02:15:00 PM,19.127,59.642,3.51,,
71,02/04/12 02:30:00 PM,19.175,59.801,3.51,,
72,02/04/12 02:45:00 PM,19.222,59.960,3.51,,
73,02/04/12 03:00:00 PM,19.246,60.115,3.51,,
74,02/04/12 03:15:00 PM,19.294,60.274,3.51,,
75,02/04/12 03:30:00 PM,19.341,60.402,3.51,,
76,02/04/12 03:45:00 PM,19.389,60.501,3.51,,
77,02/04/12 04:00:00 PM,19.436,60.599,3.51,,
78,02/04/12 04:15:00 PM,19.484,60.728,3.51,,
79,02/04/12 04:30:00 PM,19.532,60.856,3.51,,
80,02/04/12 04:45:00 PM,19.603,60.989,3.51,,
81,02/04/12 05:00:00 PM,19.651,61.087,3.51,,
82,02/04/12 05:15:00 PM,19.698,61.155,3.51,,
83,02/04/12 05:30:00 PM,19.770,61.257,3.51,,
84,02/04/12 05:45:00 PM,19.817,61.325,3.51,,
85,02/04/12 06:00:00 PM,19.865,61.363,3.51,,
86,02/04/12 06:15:00 PM,19.912,61.432,3.51,,
87,02/04/12 06:30:00 PM,19.936,61.435,3.51,,
88,02/04/12 06:45:00 PM,19.984,61.504,3.51,,
89,02/04/12 07:00:00 PM,20.007,61.568,3.51,,
90,02/04/12 07:15:00 PM,20.055,61.666,3.51,,
91,02/04/12 07:30:00 PM,20.103,61.795,3.51,,
92,02/04/12 07:45:00 PM,20.150,61.984,3.51,,
93,02/04/12 08:00:00 PM,20.198,62.082,3.51,,
94,02/04/12 08:15:00 PM,20.246,62.210,3.51,,
95,02/04/12 08:30:00 PM,20.269,62.274,3.51,,
96,02/04/12 08:45:00 PM,20.293,62.369,3.51,,
97,02/04/12 09:00:00 PM,20.317,62.463,3.51,,
98,02/04/12 09:15:00 PM,20.317,62.584,3.51,,
99,02/04/12 09:30:00 PM,20.317,62.584,3.51,,
100,02/04/12 09:45:00 PM,20.317,62.614,3.51,,
101,02/04/12 10:00:00 PM,20.317,62.614,3.51,,
102,02/04/12 10:15:00 PM,20.293,62.580,3.51,,
103,02/04/12 10:30:00 PM,20.269,62.515,3.51,,
104,02/04/12 10:45:00 PM,20.246,62.542,3.51,,
105,02/04/12 11:00:00 PM,20.222,62.508,3.51,,
106,02/04/12 11:15:00 PM,20.222,62.508,3.51,,
107,02/04/12 11:30:00 PM,20.198,62.504,3.51,,
108,02/04/12 11:45:00 PM,20.174,62.500,3.51,,
109,02/05/12 12:00:00 AM,20.174,62.500,3.51,,
110,02/05/12 12:15:00 AM,20.150,62.496,3.51,,
111,02/05/12 12:30:00 AM,20.126,62.432,3.51,,
112,02/05/12 12:45:00 AM,20.103,62.398,3.51,,
113,02/05/12 01:00:00 AM,20.079,62.364,3.51,,
114,02/05/12 01:15:00 AM,20.055,62.329,3.51,,
115,02/05/12 01:30:00 AM,20.031,62.326,3.51,,
116,02/05/12 01:45:00 AM,20.007,62.261,3.51,,
117,02/05/12 02:00:00 AM,19.984,62.197,3.51,,
118,02/05/12 02:15:00 AM,19.984,62.167,3.51,,
119,02/05/12 02:30:00 AM,19.960,62.073,3.51,,
120,02/05/12 02:45:00 AM,19.936,62.009,3.51,,
121,02/05/12 03:00:00 AM,19.912,61.944,3.51,,
122,02/05/12 03:15:00 AM,19.888,61.850,3.51,,
123,02/05/12 03:30:00 AM,19.865,61.786,3.51,,
124,02/05/12 03:45:00 AM,19.841,61.692,3.51,,
125,02/05/12 04:00:00 AM,19.817,61.597,3.51,,
126,02/05/12 04:15:00 AM,19.793,61.503,3.51,,
127,02/05/12 04:30:00 AM,19.793,61.352,3.51,,
128,02/05/12 04:45:00 AM,19.746,61.253,3.51,,
129,02/05/12 05:00:00 AM,19.746,61.133,3.51,,
130,02/05/12 05:15:00 AM,19.722,61.038,3.51,,
131,02/05/12 05:30:00 AM,19.698,60.944,3.51,,
132,02/05/12 05:45:00 AM,19.674,60.819,3.51,,
133,02/05/12 06:00:00 AM,19.651,60.694,3.51,,
134,02/05/12 06:15:00 AM,19.627,60.630,3.51,,
135,02/05/12 06:30:00 AM,19.603,60.535,3.51,,
136,02/05/12 06:45:00 AM,19.579,60.441,3.51,,
137,02/05/12 07:00:00 AM,19.555,60.376,3.51,,
138,02/05/12 07:15:00 AM,19.555,60.406,3.51,,
139,02/05/12 07:30:00 AM,19.532,60.312,3.51,,
140,02/05/12 07:45:00 AM,19.508,60.338,3.51,,
141,02/05/12 08:00:00 AM,19.484,60.304,3.51,,
142,02/05/12 08:15:00 AM,19.460,60.300,3.51,,
143,02/05/12 08:30:00 AM,19.436,60.297,3.51,,
144,02/05/12 08:45:00 AM,19.413,60.384,3.51,,
145,02/05/12 09:00:00 AM,19.389,60.471,3.51,,
146,02/05/12 09:15:00 AM,19.365,60.527,3.51,,
147,02/05/12 09:30:00 AM,19.365,60.588,3.51,,
148,02/05/12 09:45:00 AM,19.365,60.739,3.51,,
149,02/05/12 10:00:00 AM,19.341,60.886,3.51,,
150,02/05/12 10:15:00 AM,19.341,60.946,3.51,,
151,02/05/12 10:30:00 AM,19.318,61.033,3.51,,
152,02/05/12 10:45:00 AM,19.318,61.124,3.51,,
153,02/05/12 11:00:00 AM,19.318,61.063,3.51,,
154,02/05/12 11:15:00 AM,19.294,61.090,3.51,,
155,02/05/12 11:30:00 AM,19.294,61.090,3.51,,
156,02/05/12 11:45:00 AM,19.294,61.180,3.51,,
157,02/05/12 12:00:00 PM,19.318,61.305,3.51,,
158,02/05/12 12:15:00 PM,19.318,61.455,3.51,,
159,02/05/12 12:30:00 PM,19.341,61.670,3.51,,
160,02/05/12 12:45:00 PM,19.365,61.855,3.51,,
161,02/05/12 01:00:00 PM,19.413,62.103,3.51,,
162,02/05/12 01:15:00 PM,19.460,62.351,3.51,,
163,02/05/12 01:30:00 PM,19.508,62.600,3.51,,
164,02/05/12 01:45:00 PM,19.603,62.976,3.51,,
165,02/05/12 02:00:00 PM,19.698,63.202,3.51,,
166,02/05/12 02:15:00 PM,19.746,63.449,3.51,,
167,02/05/12 02:30:00 PM,19.841,63.735,3.51,,
168,02/05/12 02:45:00 PM,19.888,63.863,3.51,,
169,02/05/12 03:00:00 PM,19.841,62.384,3.51,,
170,02/05/12 03:15:00 PM,19.984,62.769,3.51,,
171,02/05/12 03:30:00 PM,20.317,62.794,3.51,,
172,02/05/12 03:45:00 PM,20.674,61.919,3.51,,
173,02/05/12 04:00:00 PM,21.103,60.989,3.51,,
174,02/05/12 04:15:00 PM,21.509,59.592,3.51,,
175,02/05/12 04:30:00 PM,21.748,57.882,3.51,,
176,02/05/12 04:45:00 PM,22.130,56.800,3.51,,
177,02/05/12 05:00:00 PM,22.441,55.203,3.53,,
178,02/05/12 05:15:00 PM,22.681,53.710,3.53,,
179,02/05/12 05:30:00 PM,23.040,52.915,3.53,,
180,02/05/12 05:45:00 PM,23.136,50.186,3.53,,
181,02/05/12 06:00:00 PM,22.968,47.526,3.53,,
182,02/05/12 06:15:00 PM,22.800,46.642,3.53,,
183,02/05/12 06:30:00 PM,22.992,47.943,3.53,,
184,02/05/12 06:45:00 PM,23.184,48.095,3.53,,
185,02/05/12 07:00:00 PM,23.400,48.091,3.53,,
186,02/05/12 07:15:00 PM,23.472,45.602,3.53,,
187,02/05/12 07:30:00 PM,23.040,42.679,3.53,,
188,02/05/12 07:45:00 PM,22.633,41.075,3.53,,
189,02/05/12 08:00:00 PM,22.178,39.984,3.53,,
190,02/05/12 08:15:00 PM,21.652,39.145,3.51,,
191,02/05/12 08:30:00 PM,21.079,38.498,3.51,,
192,02/05/12 08:45:00 PM,20.507,37.982,3.51,,
193,02/05/12 09:00:00 PM,19.912,37.529,3.51,,
194,02/05/12 09:15:00 PM,19.318,37.143,3.51,,
195,02/05/12 09:30:00 PM,18.723,36.887,3.51,,
196,02/05/12 09:45:00 PM,18.129,36.632,3.51,,
197,02/05/12 10:00:00 PM,17.510,36.375,3.51,,
198,02/05/12 10:15:00 PM,16.915,36.251,3.49,,
199,02/05/12 10:30:00 PM,16.368,36.131,3.49,,
200,02/05/12 10:45:00 PM,15.819,36.012,3.49,,
201,02/05/12 11:00:00 PM,15.270,35.957,3.49,,
202,02/05/12 11:15:00 PM,14.745,35.840,3.49,,
203,02/05/12 11:30:00 PM,14.242,35.791,3.49,,
204,02/05/12 11:45:00 PM,13.738,35.741,3.49,,
205,02/06/12 12:00:00 AM,13.233,35.691,3.49,,
206,02/06/12 12:15:00 AM,12.751,35.643,3.49,,
207,02/06/12 12:30:00 AM,12.292,35.662,3.49,,
208,02/06/12 12:45:00 AM,11.832,35.648,3.49,,
209,02/06/12 01:00:00 AM,11.394,35.701,3.49,,
210,02/06/12 01:15:00 AM,10.980,35.723,3.47,,
211,02/06/12 01:30:00 AM,10.565,35.778,3.47,,
212,02/06/12 01:45:00 AM,10.198,35.837,3.47,,
213,02/06/12 02:00:00 AM,9.829,35.896,3.47,,
214,02/06/12 02:15:00 AM,9.460,35.954,3.47,,
215,02/06/12 02:30:00 AM,9.114,36.015,3.47,,
216,02/06/12 02:45:00 AM,8.767,36.075,3.47,,
217,02/06/12 03:00:00 AM,8.469,36.172,3.47,,
218,02/06/12 03:15:00 AM,8.170,36.268,3.47,,
219,02/06/12 03:30:00 AM,7.870,36.301,3.47,,
220,02/06/12 03:45:00 AM,7.594,36.368,3.47,,
221,02/06/12 04:00:00 AM,7.318,36.434,3.47,,
222,02/06/12 04:15:00 AM,7.041,36.469,3.47,,
223,02/06/12 04:30:00 AM,6.763,36.504,3.47,,
224,02/06/12 04:45:00 AM,6.509,36.572,3.47,,
225,02/06/12 05:00:00 AM,6.255,36.640,3.47,,
226,02/06/12 05:15:00 AM,6.000,36.677,3.47,,
227,02/06/12 05:30:00 AM,5.770,36.779,3.47,,
228,02/06/12 05:45:00 AM,5.539,36.818,3.47,,
229,02/06/12 06:00:00 AM,5.308,36.919,3.47,,
230,02/06/12 06:15:00 AM,5.128,37.026,3.47,,
231,02/06/12 06:30:00 AM,4.921,37.129,3.47,,
232,02/06/12 06:45:00 AM,4.766,37.238,3.47,,
233,02/06/12 07:00:00 AM,4.584,37.344,3.47,,
234,02/06/12 07:15:00 AM,4.428,37.453,3.47,,
235,02/06/12 07:30:00 AM,4.272,37.530,3.47,,
236,02/06/12 07:45:00 AM,4.141,37.641,3.47,,
237,02/06/12 08:00:00 AM,3.985,37.749,3.47,,
238,02/06/12 08:15:00 AM,3.880,37.893,3.47,,
239,02/06/12 08:30:00 AM,3.854,38.295,3.47,,
240,02/06/12 08:45:00 AM,4.662,41.420,3.47,,
241,02/06/12 09:00:00 AM,4.792,42.021,3.47,,
242,02/06/12 09:15:00 AM,4.999,43.091,3.47,,
243,02/06/12 09:30:00 AM,5.282,44.627,3.47,,
244,02/06/12 09:45:00 AM,6.153,46.902,3.47,,
245,02/06/12 10:00:00 AM,6.813,49.113,3.47,,
246,02/06/12 10:15:00 AM,7.318,49.907,3.47,,
247,02/06/12 10:30:00 AM,7.745,50.056,3.47,,
248,02/06/12 10:45:00 AM,8.319,50.650,3.47,,
249,02/06/12 11:00:00 AM,8.941,50.191,3.49,,
250,02/06/12 11:15:00 AM,9.361,50.279,3.49,,
251,02/06/12 11:30:00 AM,9.731,50.451,3.49,,
252,02/06/12 11:45:00 AM,9.879,50.593,3.49,,
253,02/06/12 12:00:00 PM,10.100,51.140,3.49,,
254,02/06/12 12:15:00 PM,10.345,51.356,3.49,,
255,02/06/12 12:30:00 PM,10.492,51.528,3.49,,
256,02/06/12 12:45:00 PM,10.687,51.556,3.49,,
257,02/06/12 01:00:00 PM,11.200,51.324,3.49,,
258,02/06/12 01:15:00 PM,11.467,50.416,3.49,,
259,02/06/12 01:30:00 PM,11.856,51.172,3.49,,
260,02/06/12 01:45:00 PM,11.953,52.464,3.49,,
261,02/06/12 02:00:00 PM,13.016,51.333,3.49,,
262,02/06/12 02:15:00 PM,12.775,51.697,3.49,,
263,02/06/12 02:30:00 PM,12.823,52.131,3.49,,
264,02/06/12 02:45:00 PM,12.461,52.414,3.49,,
265,02/06/12 03:00:00 PM,12.727,51.873,3.49,,
266,02/06/12 03:15:00 PM,12.389,51.612,3.49,,
267,02/06/12 03:30:00 PM,12.122,51.453,3.49,,
268,02/06/12 03:45:00 PM,11.880,51.510,3.49,,
269,02/06/12 04:00:00 PM,11.710,52.065,3.49,,
270,02/06/12 04:15:00 PM,11.613,52.385,3.49,,
271,02/06/12 04:30:00 PM,11.637,53.146,3.49,,
272,02/06/12 04:45:00 PM,11.686,53.093,3.49,,
273,02/06/12 05:00:00 PM,11.540,53.132,3.49,,
274,02/06/12 05:15:00 PM,11.516,53.098,3.49,,
275,02/06/12 05:30:00 PM,11.467,53.091,3.49,,
276,02/06/12 05:45:00 PM,11.856,54.236,3.49,,
277,02/06/12 06:00:00 PM,12.025,55.105,3.49,,
278,02/06/12 06:15:00 PM,12.437,56.069,3.49,,
279,02/06/12 06:30:00 PM,12.678,56.766,3.49,,
280,02/06/12 06:45:00 PM,12.823,57.178,3.49,,
281,02/06/12 07:00:00 PM,12.968,57.590,3.49,,
282,02/06/12 07:15:00 PM,13.088,58.028,3.49,,
283,02/06/12 07:30:00 PM,13.209,58.375,3.49,,
284,02/06/12 07:45:00 PM,13.353,58.756,3.49,,
285,02/06/12 08:00:00 PM,13.497,59.197,3.51,,
286,02/06/12 08:15:00 PM,13.618,59.514,3.51,,
287,02/06/12 08:30:00 PM,14.577,62.461,3.51,,
288,02/06/12 08:45:00 PM,17.082,64.040,3.51,,
289,02/06/12 09:00:00 PM,18.747,63.072,3.51,,
290,02/06/12 09:15:00 PM,19.532,60.705,3.51,,
291,02/06/12 09:30:00 PM,19.841,59.268,3.51,,
292,02/06/12 09:45:00 PM,20.079,58.269,3.51,,
293,02/06/12 10:00:00 PM,20.103,57.233,3.53,,
294,02/06/12 10:15:00 PM,20.317,56.712,3.53,,
295,02/06/12 10:30:00 PM,20.269,55.967,3.53,,
296,02/06/12 10:45:00 PM,19.960,55.428,3.53,,
297,02/06/12 11:00:00 PM,19.888,55.264,3.53,,
298,02/06/12 11:15:00 PM,19.770,55.215,3.53,,
299,02/06/12 11:30:00 PM,19.460,55.293,3.53,,
300,02/06/12 11:45:00 PM,19.222,55.443,3.53,,
301,02/07/12 12:00:00 AM,19.032,55.568,3.53,,
302,02/07/12 12:15:00 AM,18.842,55.632,3.51,,
303,02/07/12 12:30:00 AM,18.675,55.730,3.51,,
304,02/07/12 12:45:00 AM,18.509,55.890,3.51,,
305,02/07/12 01:00:00 AM,18.319,56.014,3.51,,
306,02/07/12 01:15:00 AM,18.176,56.207,3.51,,
307,02/07/12 01:30:00 AM,17.986,56.515,3.51,,
308,02/07/12 01:45:00 AM,17.819,56.856,3.51,,
309,02/07/12 02:00:00 AM,17.653,57.043,3.51,,
310,02/07/12 02:15:00 AM,17.463,57.197,3.51,,
311,02/07/12 02:30:00 AM,17.296,57.415,3.51,,
312,02/07/12 02:45:00 AM,17.130,57.662,3.51,,
313,02/07/12 03:00:00 AM,16.987,57.913,3.51,,
314,02/07/12 03:15:00 AM,16.820,58.159,3.51,,
315,02/07/12 03:30:00 AM,16.677,58.409,3.51,,
316,02/07/12 03:45:00 AM,16.511,58.685,3.51,,
317,02/07/12 04:00:00 AM,16.344,58.839,3.51,,
318,02/07/12 04:15:00 AM,16.177,59.084,3.51,,
319,02/07/12 04:30:00 AM,16.034,59.332,3.51,,
320,02/07/12 04:45:00 AM,15.891,59.609,3.51,,
321,02/07/12 05:00:00 AM,15.772,59.800,3.49,,
322,02/07/12 05:15:00 AM,15.629,60.046,3.49,,
323,02/07/12 05:30:00 AM,15.461,60.199,3.49,,
324,02/07/12 05:45:00 AM,15.342,60.448,3.49,,
325,02/07/12 06:00:00 AM,15.223,60.638,3.49,,
326,02/07/12 06:15:00 AM,15.079,60.853,3.49,,
327,02/07/12 06:30:00 AM,14.960,61.161,3.49,,
328,02/07/12 06:45:00 AM,14.840,61.319,3.49,,
329,02/07/12 07:00:00 AM,14.697,61.563,3.49,,
330,02/07/12 07:15:00 AM,14.601,61.725,3.49,,
331,02/07/12 07:30:00 AM,14.553,61.984,3.49,,
332,02/07/12 07:45:00 AM,14.481,62.268,3.49,,
333,02/07/12 08:00:00 AM,14.457,62.412,3.49,,
334,02/07/12 08:15:00 AM,14.409,62.640,3.49,,
335,02/07/12 08:30:00 AM,14.409,62.699,3.49,,
336,02/07/12 08:45:00 AM,14.050,61.219,3.49,,
337,02/07/12 09:00:00 AM,13.930,60.606,3.49,,
338,02/07/12 09:15:00 AM,13.858,60.327,3.49,,
339,02/07/12 09:30:00 AM,13.786,60.285,3.49,,
340,02/07/12 09:45:00 AM,12.606,58.697,3.49,,
341,02/07/12 10:00:00 AM,12.171,59.578,3.49,,
342,02/07/12 10:15:00 AM,11.880,60.301,3.49,,
343,02/07/12 10:30:00 AM,11.662,61.942,3.49,,
344,02/07/12 10:45:00 AM,11.419,62.165,3.49,,
345,02/07/12 11:00:00 AM,11.297,62.642,3.49,,
346,02/07/12 11:15:00 AM,11.029,62.187,3.49,,
347,02/07/12 11:30:00 AM,10.883,63.562,3.49,,
348,02/07/12 11:45:00 AM,10.687,63.702,3.47,,
349,02/07/12 12:00:00 PM,10.663,64.539,3.47,,
350,02/07/12 12:15:00 PM,10.687,64.572,3.47,,
351,02/07/12 12:30:00 PM,10.834,65.234,3.47,,
352,02/07/12 12:45:00 PM,11.370,66.657,3.49,,
353,02/07/12 01:00:00 PM,11.686,66.772,3.49,,
354,02/07/12 01:15:00 PM,12.098,68.170,3.49,,
355,02/07/12 01:30:00 PM,12.001,66.598,3.49,,
356,02/07/12 01:45:00 PM,12.074,66.294,3.49,,
357,02/07/12 02:00:00 PM,12.171,66.600,3.49,,
358,02/07/12 02:15:00 PM,12.098,67.221,3.49,,
359,02/07/12 02:30:00 PM,12.485,68.729,3.49,,
360,02/07/12 02:45:00 PM,11.443,61.729,3.49,,
361,02/07/12 03:00:00 PM,10.834,61.041,3.49,,
362,02/07/12 03:15:00 PM,10.296,60.805,3.49,,
363,02/07/12 03:30:00 PM,9.854,61.054,3.49,,
364,02/07/12 03:45:00 PM,9.460,61.602,3.49,,
365,02/07/12 04:00:00 PM,9.139,62.129,3.49,,
366,02/07/12 04:15:00 PM,8.866,62.635,3.47,,
367,02/07/12 04:30:00 PM,8.668,63.237,3.47,,
368,02/07/12 04:45:00 PM,8.494,63.755,3.47,,
369,02/07/12 05:00:00 PM,8.344,64.132,3.47,,
370,02/07/12 05:15:00 PM,8.220,64.513,3.47,,
371,02/07/12 05:30:00 PM,8.145,64.901,3.47,,
372,02/07/12 05:45:00 PM,8.045,65.255,3.47,,
373,02/07/12 06:00:00 PM,7.970,65.528,3.47,,
374,02/07/12 06:15:00 PM,7.920,65.776,3.47,,
375,02/07/12 06:30:00 PM,7.845,65.990,3.47,,
376,02/07/12 06:45:00 PM,7.795,66.152,3.47,,
377,02/07/12 07:00:00 PM,7.745,66.314,3.47,,
378,02/07/12 07:15:00 PM,7.695,66.447,3.47,,
379,02/07/12 07:30:00 PM,7.670,66.556,3.47,,
380,02/07/12 07:45:00 PM,7.619,66.604,3.47,,
381,02/07/12 08:00:00 PM,7.619,66.632,3.47,,
382,02/07/12 08:15:00 PM,7.569,66.623,3.47,,
383,02/07/12 08:30:00 PM,7.569,66.595,3.47,,
384,02/07/12 08:45:00 PM,7.519,66.614,3.47,,
385,02/07/12 09:00:00 PM,7.519,66.671,3.47,,
386,02/07/12 09:15:00 PM,7.469,66.633,3.47,,
387,02/07/12 09:30:00 PM,7.469,66.605,3.47,,
388,02/07/12 09:45:00 PM,7.444,66.515,3.47,,
389,02/07/12 10:00:00 PM,7.444,66.401,3.47,,
390,02/07/12 10:15:00 PM,7.419,66.340,3.47,,
391,02/07/12 10:30:00 PM,7.419,66.312,3.47,,
392,02/07/12 10:45:00 PM,7.393,66.335,3.47,,
393,02/07/12 11:00:00 PM,7.368,66.530,3.47,,
394,02/07/12 11:15:00 PM,7.368,66.814,3.47,,
395,02/07/12 11:30:00 PM,7.343,66.979,3.47,,
396,02/07/12 11:45:00 PM,7.343,66.837,3.47,,
397,02/08/12 12:00:00 AM,7.343,66.894,3.47,,
398,02/08/12 12:15:00 AM,7.343,67.036,3.47,,
399,02/08/12 12:30:00 AM,7.343,67.121,3.47,,
400,02/08/12 12:45:00 AM,7.318,67.229,3.47,,
401,02/08/12 01:00:00 AM,7.318,67.399,3.47,,
402,02/08/12 01:15:00 AM,7.318,67.569,3.47,,
403,02/08/12 01:30:00 AM,7.293,67.734,3.47,,
404,02/08/12 01:45:00 AM,7.268,67.955,3.47,,
405,02/08/12 02:00:00 AM,7.268,68.153,3.47,,
406,02/08/12 02:15:00 AM,7.242,68.374,3.47,,
407,02/08/12 02:30:00 AM,7.217,68.622,3.47,,
408,02/08/12 02:45:00 AM,7.217,68.904,3.47,,
409,02/08/12 03:00:00 AM,7.192,69.180,3.47,,
410,02/08/12 03:15:00 AM,7.167,69.428,3.47,,
411,02/08/12 03:30:00 AM,7.142,69.703,3.47,,
412,02/08/12 03:45:00 AM,7.116,70.006,3.47,,
413,02/08/12 04:00:00 AM,7.116,70.370,3.47,,
414,02/08/12 04:15:00 AM,7.066,70.751,3.47,,
415,02/08/12 04:30:00 AM,7.066,71.030,3.47,,
416,02/08/12 04:45:00 AM,7.015,71.521,3.47,,
417,02/08/12 05:00:00 AM,7.015,71.854,3.47,,
418,02/08/12 05:15:00 AM,6.965,72.094,3.47,,
419,02/08/12 05:30:00 AM,6.940,72.338,3.47,,
420,02/08/12 05:45:00 AM,6.914,72.527,3.47,,
421,02/08/12 06:00:00 AM,6.889,72.743,3.47,,
422,02/08/12 06:15:00 AM,6.864,72.931,3.47,,
423,02/08/12 06:30:00 AM,6.839,73.119,3.47,,
424,02/08/12 06:45:00 AM,6.813,73.307,3.47,,
425,02/08/12 07:00:00 AM,6.788,73.440,3.47,,
426,02/08/12 07:15:00 AM,6.763,73.573,3.47,,
427,02/08/12 07:30:00 AM,6.712,73.727,3.47,,
428,02/08/12 07:45:00 AM,6.687,73.832,3.47,,
429,02/08/12 08:00:00 AM,6.661,73.965,3.47,,
430,02/08/12 08:15:00 AM,6.636,74.097,3.47,,
431,02/08/12 08:30:00 AM,6.611,74.256,3.47,,
432,02/08/12 08:45:00 AM,6.585,74.388,3.47,,
433,02/08/12 09:00:00 AM,6.560,74.520,3.47,,
434,02/08/12 09:15:00 AM,6.535,74.652,3.47,,
435,02/08/12 09:30:00 AM,6.509,74.729,3.47,,
436,02/08/12 09:45:00 AM,6.484,74.751,3.47,,
437,02/08/12 10:00:00 AM,6.484,74.696,3.47,,
438,02/08/12 10:15:00 AM,6.458,74.554,3.47,,
439,02/08/12 10:30:00 AM,6.458,74.417,3.47,,
440,02/08/12 10:45:00 AM,6.458,74.280,3.47,,
441,02/08/12 11:00:00 AM,6.433,74.220,3.47,,
442,02/08/12 11:15:00 AM,6.458,74.115,3.47,,
443,02/08/12 11:30:00 AM,6.458,74.060,3.47,,
444,02/08/12 11:45:00 AM,6.458,74.060,3.47,,
445,02/08/12 12:00:00 PM,6.484,74.066,3.47,,
446,02/08/12 12:15:00 PM,6.509,73.878,3.47,,
447,02/08/12 12:30:00 PM,6.509,73.741,3.47,,
